ProductID,StoreID,StockLevels,SupplierLeadTime,StockoutFrequency,ReorderPoint,WarehouseCapacity,OrderFulfillmentTime
6720,95,27,9,1,16,2902,11
6721,44,120,6,15,180,1396,14
6722,79,308,25,14,197,2376,12
6722,66,412,1,14,115,1156,2
6722,99,99,2,3,167,4346,8
6724,76,94,8,11,170,1713,6
6724,72,948,27,13,186,4691,10
6726,39,435,17,5,55,1956,14
6727,83,435,21,11,85,1981,3
6728,63,951,6,8,121,1496,13
6728,3,191,28,6,16,1854,7
6730,59,164,8,17,58,1735,12
6731,67,322,12,6,194,1762,2
6731,83,731,26,9,65,3530,13
6734,43,934,4,19,165,4076,2
6735,56,550,27,0,23,1453,3
6735,76,757,23,6,59,4454,4
6737,94,90,14,13,152,2746,5
6737,40,843,9,15,107,4129,3
6738,83,623,8,9,103,3382,8
6739,77,972,23,5,113,1035,8
6739,70,405,11,7,11,3250,10
6740,47,12,8,6,180,3072,3
6740,92,760,12,12,90,2020,14
6743,66,967,16,14,193,3746,1
6745,39,433,15,8,144,1294,10
6747,97,674,13,1,107,4410,4
6749,12,715,5,8,33,3140,5
6751,54,900,24,7,83,4973,1
6752,45,898,15,18,147,3896,5
6753,3,938,14,3,158,2893,5
6753,59,264,21,13,192,1049,2
6754,54,384,23,14,147,3544,5
6754,1,287,7,12,42,3014,13
6757,10,802,3,17,32,3368,12
6758,79,859,2,16,104,3755,11
6758,38,857,18,15,59,4195,14
6759,43,263,14,14,110,4873,4
6759,20,620,15,4,123,4542,14
6759,34,791,3,6,27,2215,7
6763,91,553,22,5,188,3448,8
6764,26,131,28,13,151,4715,12
6764,84,90,15,0,143,1338,7
6764,97,520,6,5,26,2936,6
6764,70,571,28,3,180,1912,2
6765,9,586,26,1,169,4755,9
6767,28,654,23,10,19,1352,3
6768,91,504,21,0,157,3761,6
6770,52,266,22,11,87,1754,10
6772,68,466,7,17,135,2900,6
6772,96,740,7,5,162,2494,12
6772,81,411,2,5,50,1482,11
6773,82,212,17,19,27,3255,5
6774,72,485,29,11,100,2722,8
6774,79,915,21,2,23,2480,10
6774,42,998,29,7,145,3759,4
6774,67,72,25,2,149,4601,6
6775,75,518,19,10,75,1418,14
6776,6,714,27,11,160,3732,11
6776,73,652,23,13,89,3511,14
6776,23,244,3,13,136,4063,8
6777,1,263,22,10,150,2146,5
6777,73,407,8,0,180,4633,7
6778,1,6,25,11,73,3643,1
6780,66,672,28,1,117,1211,14
6780,78,111,3,2,86,2484,2
6781,6,554,25,14,139,4571,5
6782,23,771,18,15,33,3729,14
6782,58,452,2,1,72,4325,2
6782,33,535,2,5,112,4148,9
6783,59,240,13,15,23,3364,14
6783,41,902,28,16,90,3901,8
6786,36,687,22,12,46,2716,3
6786,17,994,13,1,32,1776,5
6788,88,90,25,19,38,4653,9
6789,99,507,13,17,47,2378,6
6791,31,162,13,1,197,4205,13
6791,50,373,5,19,139,4839,10
6792,6,21,17,11,55,3746,10
6793,8,336,25,14,104,4211,13
6795,31,768,4,18,194,3190,1
6797,86,540,13,19,149,1426,5
6797,60,171,20,11,140,1309,9
6798,48,379,2,10,168,3770,13
6800,64,746,2,14,20,2436,7
6800,73,518,23,3,164,4405,3
6801,28,435,6,4,144,1945,5
6801,60,504,24,12,62,1143,6
6802,67,485,8,14,11,1088,3
6802,12,209,1,15,147,2456,14
6803,10,822,13,8,58,4755,3
6806,25,538,3,13,14,4401,9
6806,69,517,11,11,153,4655,11
6807,66,146,4,3,163,3800,12
6807,26,555,24,9,46,2323,1
6807,59,275,10,0,72,1621,2
6808,2,832,26,18,153,3725,9
6810,41,605,11,0,161,3684,2
6811,25,919,7,10,143,1013,9
6812,32,141,29,10,196,3675,5
6813,8,742,18,19,46,3471,11
6814,4,185,28,16,86,2958,6
6816,55,792,7,17,112,2313,14
6817,23,308,28,11,33,4631,8
6817,26,934,13,5,31,1749,5
6820,7,101,16,7,122,2751,14
6820,94,285,23,3,179,2309,9
6820,77,310,5,7,39,2961,11
6823,82,588,25,6,45,1364,9
6824,78,135,6,15,162,3599,8
6824,30,180,3,6,55,1221,3
6825,35,630,28,9,35,1964,3
6825,83,423,1,15,54,1625,2
6826,67,627,9,2,122,4202,9
6828,82,769,24,13,58,2743,2
6828,19,846,8,18,20,2801,11
6828,78,707,29,8,148,4290,4
6829,46,796,24,17,21,1219,14
6829,14,455,29,17,110,4793,11
6832,24,314,29,15,145,2683,4
6832,66,686,14,2,135,1616,3
6832,31,429,3,16,38,2668,10
6833,84,906,23,3,61,3210,10
6835,94,717,21,7,65,2123,13
6836,36,691,26,18,24,3564,14
6837,50,894,1,2,134,2800,8
6837,23,165,13,16,170,3906,13
6838,28,686,12,4,143,1634,2
6839,26,382,29,12,23,1934,2
6839,53,846,17,6,187,1535,12
6840,37,743,22,18,144,3348,2
6840,77,908,14,0,35,1072,13
6841,88,138,27,13,93,4384,13
6841,91,84,1,2,156,1180,6
6842,9,958,8,6,95,3708,14
6842,5,101,12,1,42,1235,14
6842,30,422,26,13,158,3488,6
6843,63,320,25,6,60,2184,4
6844,96,429,22,9,171,4811,10
6845,41,791,1,17,49,3424,9
6845,77,561,29,12,19,4807,8
6847,61,325,24,16,156,1609,13
6848,58,610,27,14,103,4137,6
6848,49,306,19,10,57,1872,12
6849,44,748,16,10,126,1212,3
6850,95,973,11,12,139,3696,8
6851,65,924,9,5,30,2576,12
6852,65,879,15,12,17,3172,6
6853,13,231,8,5,80,2930,6
6855,11,253,6,8,144,2238,14
6855,64,105,29,7,13,4799,7
6856,60,351,12,4,47,3406,9
6857,7,937,23,7,133,3083,8
6859,30,44,4,15,179,3808,12
6859,86,260,2,6,131,3314,12
6862,23,885,25,6,94,4209,4
6865,99,649,11,5,179,3336,7
6865,25,907,1,11,18,4284,4
6865,99,855,1,9,145,2918,6
6866,83,564,17,0,190,1496,13
6866,50,751,12,13,137,1865,13
6867,38,248,17,5,70,1547,1
6869,49,793,11,16,154,3447,3
6870,9,232,28,1,143,2394,5
6872,2,158,11,5,84,1821,4
6872,74,488,22,13,159,2121,11
6874,99,262,18,13,180,4785,13
6875,45,407,25,5,196,1920,2
6875,51,135,27,13,44,1619,4
6876,51,241,13,13,26,2041,4
6876,20,189,7,15,197,2625,2
6878,52,700,15,7,193,3458,8
6879,18,305,14,10,151,4656,9
6880,72,227,5,9,29,3930,3
6881,31,202,4,13,21,4668,8
6881,3,367,3,10,171,4334,7
6882,52,740,16,8,78,1452,5
6882,95,386,8,16,168,2064,6
6882,60,301,6,18,18,1357,6
6883,32,158,5,13,185,2669,5
6883,28,198,25,0,94,2743,5
6885,45,734,25,7,174,1452,1
6885,67,759,1,0,12,4568,9
6887,73,864,13,19,151,4002,9
6888,81,193,26,15,136,3615,10
6888,38,172,6,6,187,3414,13
6888,83,320,11,14,112,1084,13
6888,29,163,24,0,26,4297,13
6891,93,552,13,19,83,4288,3
6892,80,296,8,13,196,4502,12
6892,27,200,18,11,85,1758,2
6892,14,95,27,18,65,3981,6
6893,55,826,25,5,147,1687,7
6894,28,688,5,19,31,3972,8
6895,77,919,22,4,135,2235,7
6896,78,616,14,16,90,1079,9
6897,9,201,25,0,75,4117,9
6897,1,487,22,16,52,3752,10
6898,74,781,3,4,93,1689,5
6898,66,259,2,9,72,2052,3
6898,32,416,20,2,46,4586,1
6901,3,93,1,14,123,2210,1
6901,24,896,19,13,17,2946,8
6901,84,734,17,10,167,1946,5
6901,2,376,13,17,85,4874,1
6902,98,843,23,9,168,4504,10
6902,83,773,12,5,177,2285,14
6904,74,369,8,13,123,3615,10
6905,4,378,21,6,16,1825,4
6906,49,233,8,11,121,2086,4
6908,70,648,29,9,62,1715,1
6909,55,216,28,19,128,4548,4
6909,61,468,28,7,175,4938,7
6909,22,365,13,12,59,3993,4
6910,42,486,24,19,130,1790,7
6912,9,142,2,6,126,1989,14
6912,5,877,5,7,150,4218,9
6913,82,22,26,5,100,3250,9
6913,14,340,1,15,84,4333,7
6915,96,814,2,17,43,3937,7
6916,46,479,4,14,16,4771,12
6916,68,244,3,18,118,4778,11
6917,87,583,17,1,198,3568,2
6917,91,939,8,19,58,4045,1
6917,52,191,6,16,49,1836,3
6917,36,115,19,12,132,3314,4
6918,71,867,17,16,65,2630,8
6918,41,931,12,3,146,3284,14
6918,41,784,5,4,129,2664,10
6919,32,375,19,6,192,1303,6
6920,76,473,23,13,41,3615,9
6920,45,963,4,13,103,3417,2
6922,71,221,6,16,18,1687,12
6922,62,261,18,13,64,3104,7
6922,16,493,2,0,153,4894,4
6923,45,438,22,11,127,4783,1
6923,47,589,19,5,161,1287,3
6924,73,392,28,6,110,3518,5
6925,67,263,24,9,92,4048,11
6925,56,298,11,5,194,2631,1
6926,56,977,26,8,198,2894,6
6927,72,134,9,13,34,2948,6
6930,74,873,29,19,198,1721,2
6931,82,693,20,3,176,3782,13
6932,93,126,11,1,87,3962,1
6932,81,477,25,10,145,1090,7
6933,96,645,13,14,40,4498,14
6933,12,256,9,9,107,3055,8
6934,62,2,5,0,181,3589,7
6935,78,441,12,4,97,4488,4
6935,40,147,20,15,132,1929,4
6935,20,776,22,1,194,1994,5
6935,1,539,11,8,60,2910,7
6936,72,773,27,3,27,2975,14
6937,6,191,27,4,67,3482,4
6937,82,42,28,9,11,2119,5
6938,71,595,26,13,124,4153,1
6938,84,806,25,17,47,1829,3
6939,36,61,6,17,146,2646,2
6939,12,735,5,2,158,1161,8
6940,47,603,24,6,199,4721,3
6940,21,820,12,5,85,4602,2
6941,8,659,29,18,153,4530,4
6944,70,917,29,9,106,4807,14
6945,37,730,15,19,111,2688,14
6945,36,797,2,16,182,4437,1
6946,10,878,25,10,161,3862,5
6947,32,476,20,13,188,3147,10
6947,34,33,16,12,186,4785,10
6948,50,934,27,19,163,4246,4
6948,66,267,4,4,53,4837,2
6949,9,660,1,7,153,3305,6
6949,96,759,3,14,96,2752,13
6950,15,198,18,10,111,4447,9
6951,38,488,29,19,189,3979,7
6952,96,873,4,18,17,1126,14
6953,13,982,7,1,85,2345,3
6954,3,507,17,15,76,4823,11
6955,62,245,16,14,38,1778,9
6956,69,446,4,8,37,4322,2
6958,27,799,12,10,96,1349,6
6959,87,973,21,13,185,4238,6
6959,11,371,22,4,143,2403,7
6961,8,323,7,10,164,4560,10
6961,96,343,12,18,72,4063,14
6961,20,692,18,14,73,3583,7
6962,22,779,29,1,20,1939,2
6963,24,397,25,13,66,3598,9
6963,71,441,16,18,118,1421,6
6964,48,922,9,5,73,3412,11
6965,20,34,16,3,147,2570,8
6966,45,715,14,7,22,4032,2
6966,73,700,3,3,75,4232,11
6966,87,934,29,17,152,3369,10
6967,22,61,21,4,191,1069,10
6967,47,918,26,8,149,3448,7
6969,16,749,17,1,145,1598,1
6969,18,201,27,6,198,1317,4
6970,8,518,29,14,59,1403,14
6971,62,822,12,0,147,3248,11
6971,20,462,6,10,72,3543,1
6975,79,371,23,12,13,3612,10
6977,83,665,10,19,152,4923,14
6977,60,863,7,12,15,3322,12
6977,59,977,20,3,77,1193,5
6978,72,713,7,18,156,1328,7
6979,23,329,11,12,14,2307,8
6979,31,144,3,2,152,4411,4
6981,8,576,1,15,182,3993,8
6981,94,353,28,8,181,3333,13
6981,41,2,6,15,61,3708,3
6982,58,104,26,3,187,1678,7
6984,14,299,24,2,178,2472,5
6985,59,349,23,13,110,1442,6
6985,7,817,28,5,34,1424,6
6985,16,635,29,3,133,2533,11
6986,65,399,17,3,167,2800,11
6988,65,332,5,15,191,3831,2
6989,94,219,7,16,101,1490,9
6989,55,805,26,11,74,2209,2
6990,22,486,14,4,168,3534,2
6991,64,221,5,1,47,2125,11
6993,96,339,14,6,158,3054,7
6994,4,909,16,4,124,1786,13
6994,9,151,27,5,85,2376,4
6995,2,909,9,5,152,2433,6
6996,88,740,2,16,199,4444,14
6997,8,68,13,7,62,3923,12
6998,59,2,22,14,128,2619,7
6999,51,630,24,18,43,3967,11
6999,83,417,25,7,14,4545,9
7000,99,308,10,8,169,2781,11
7000,50,948,18,2,11,2926,7
7000,2,322,23,13,106,2374,5
7003,71,970,8,10,174,4371,5
7003,47,124,23,18,80,4613,10
7003,8,191,4,11,163,2177,12
7004,75,573,22,5,140,3522,7
7005,57,364,16,10,97,3641,6
7005,73,750,1,19,77,1612,6
7005,86,226,1,18,121,2720,1
7006,25,925,22,4,134,1727,13
7006,67,920,6,3,77,4105,14
7006,51,815,18,1,181,1632,12
7006,51,944,10,16,43,4927,5
7007,85,357,3,4,27,2307,10
7008,81,286,7,18,72,3538,8
7008,86,760,20,13,59,3013,3
7009,17,731,13,14,192,3070,14
7011,94,386,21,5,199,1457,10
7012,16,442,1,1,18,3796,2
7013,70,332,4,19,80,3246,2
7014,19,282,10,9,21,3773,2
7014,53,237,28,12,131,2500,9
7014,53,818,3,9,102,4133,13
7015,90,130,14,10,28,1192,13
7016,49,782,10,5,172,3725,14
7016,24,370,18,15,58,2866,8
7018,20,725,21,10,178,3632,3
7020,14,966,23,0,128,4752,8
7020,61,492,5,12,146,4823,11
7020,47,519,29,6,31,4660,4
7020,54,41,24,11,59,2340,13
7022,77,440,26,12,109,3052,6
7022,36,706,19,0,130,2943,5
7024,99,187,1,7,39,4689,11
7025,50,968,2,15,95,3914,1
7025,55,809,1,7,159,2547,13
7026,36,2,15,8,134,2715,13
7026,71,254,29,7,70,3170,1
7028,44,253,9,19,101,3597,3
7030,91,670,25,8,99,3161,10
7032,32,39,8,8,168,2520,9
7032,4,343,23,16,180,3645,2
7032,85,806,14,2,122,1276,7
7034,78,956,11,0,32,1024,5
7036,74,365,14,6,30,3918,9
7039,92,111,5,18,36,2021,7
7042,44,455,3,3,153,4289,5
7042,6,846,11,9,88,3366,7
7043,76,113,27,8,63,3247,8
7044,75,917,4,0,50,2463,7
7044,16,805,11,9,119,1634,5
7045,97,492,18,3,84,2042,6
7046,71,63,14,14,71,3059,13
7046,33,662,16,3,156,4143,10
7046,94,808,21,3,29,4612,2
7047,40,496,6,6,61,1084,2
7047,46,69,20,8,41,4958,5
7048,93,96,1,15,76,2062,8
7049,69,944,18,2,108,2653,12
7050,52,938,24,0,58,1926,12
7052,94,644,24,2,24,4265,7
7053,24,889,17,15,104,3932,4
7053,25,708,12,19,70,4570,10
7053,63,503,18,11,18,1091,1
7054,98,123,22,10,188,1559,11
7054,2,293,27,14,55,2763,13
7055,81,316,5,17,78,3717,14
7056,15,385,12,7,44,1854,7
7056,90,930,2,14,57,2673,7
7057,69,170,17,14,42,2236,9
7058,54,18,4,17,49,1223,2
7058,86,469,13,5,20,4130,1
7059,73,167,24,12,91,3059,12
7059,49,710,4,11,48,1252,13
7060,95,753,20,16,77,2801,7
7060,98,508,2,12,96,1322,3
7060,70,471,7,11,196,4875,10
7060,49,578,26,19,186,4579,8
7060,21,840,9,3,40,3646,9
7061,14,43,7,1,76,1807,2
7062,82,667,29,18,174,3657,5
7062,10,388,15,14,186,3607,14
7063,98,320,15,15,195,2483,8
7063,90,998,25,8,50,1944,7
7063,68,950,9,18,120,3592,8
7064,29,427,26,8,173,2713,12
7064,97,432,8,12,109,3004,8
7065,9,235,2,8,139,1163,9
7065,47,643,19,10,37,3001,13
7067,39,214,14,14,70,1410,14
7069,9,149,29,4,59,3118,14
7070,5,557,4,17,26,2087,3
7070,35,89,7,17,199,3195,10
7072,98,896,25,6,91,1818,6
7072,35,701,16,9,142,2592,8
7072,13,61,25,3,130,2950,13
7073,9,361,16,4,77,4003,5
7073,44,899,25,17,22,3906,8
7074,78,263,26,4,103,1377,9
7075,47,311,15,3,187,3350,5
7076,2,735,2,0,64,4857,7
7076,39,567,13,19,27,3702,2
7077,61,632,9,12,152,2642,3
7078,68,490,29,1,161,2506,10
7078,71,950,3,12,52,4656,4
7078,23,929,25,9,156,4450,13
7080,35,333,10,17,185,2266,7
7080,47,901,14,0,110,3148,1
7080,92,402,29,13,174,2963,2
7081,23,855,1,18,42,3098,11
7082,83,370,6,6,94,3111,9
7083,69,361,17,0,153,1981,14
7086,11,941,2,14,19,4402,4
7086,94,885,20,14,95,3353,3
7088,87,666,4,9,164,4502,3
7090,53,429,20,12,170,4950,5
7090,68,157,20,19,18,1075,14
7090,4,668,4,17,124,4565,11
7091,68,822,6,14,46,4404,11
7091,39,400,22,8,68,1293,9
7094,10,738,29,15,53,4172,3
7094,53,551,10,13,182,4810,11
7094,87,35,16,2,62,2398,8
7094,15,92,19,2,162,3954,11
7095,72,965,22,10,197,4058,14
7099,68,971,23,18,130,1552,12
7099,44,826,4,6,117,2894,6
7099,92,747,3,13,74,2256,4
7101,25,204,26,4,182,1280,6
7102,44,552,6,14,155,3269,12
7102,40,721,10,16,16,1215,7
7103,8,104,14,19,70,1266,7
7104,79,511,23,16,30,3858,14
7104,65,671,5,15,19,2048,3
7106,14,792,9,18,186,3076,7
7106,10,55,1,14,51,4609,6
7107,43,484,28,2,137,3251,10
7108,20,204,13,1,177,1944,7
7108,83,69,18,7,192,2629,12
7109,45,553,8,12,199,1629,11
7111,91,104,7,4,153,4146,5
7112,62,286,20,7,108,1931,5
7112,44,673,1,7,113,4434,1
7112,76,827,23,0,173,1585,7
7112,74,785,10,11,21,4984,4
7113,32,876,12,6,47,2988,1
7113,20,800,7,13,120,2596,4
7113,15,540,29,4,147,1503,12
7114,30,374,23,19,131,4634,7
7115,17,28,16,9,20,1875,4
7117,88,244,16,0,176,1943,8
7117,91,994,16,6,115,4882,12
7118,31,866,29,3,92,3372,2
7118,67,593,7,0,71,4594,1
7120,70,682,4,12,79,4085,11
7121,94,354,25,4,149,4548,13
7122,14,372,20,15,128,3310,13
7123,88,835,13,8,24,3934,11
7123,33,260,10,1,136,1048,7
7123,29,242,21,19,16,1896,3
7124,90,434,16,4,72,1320,3
7126,17,255,23,17,67,4059,9
7126,5,955,10,13,127,2492,11
7128,66,278,20,19,74,1016,10
7130,84,762,11,16,123,4159,1
7131,46,694,19,8,109,1404,4
7132,57,983,19,8,196,3108,13
7132,95,51,15,10,130,1287,3
7132,6,377,10,11,42,1916,4
7133,91,284,22,4,38,2187,3
7133,81,120,25,10,74,4984,8
7133,94,57,19,3,187,1762,4
7134,54,834,13,11,48,1177,5
7134,29,465,15,14,38,1395,5
7135,72,62,19,14,196,1799,9
7136,5,305,17,19,177,1087,7
7136,82,770,15,18,138,4370,12
7137,11,378,10,0,20,2479,1
7139,42,615,16,0,21,1511,9
7140,44,389,6,1,87,2766,14
7140,72,763,17,10,66,2067,5
7142,4,665,3,16,58,3822,5
7144,51,921,20,11,199,3133,2
7145,63,923,25,18,51,4600,6
7145,47,339,6,7,191,4312,14
7146,83,726,5,5,23,1879,12
7147,4,288,25,1,51,3962,12
7147,47,925,12,11,43,4678,12
7149,63,765,23,9,35,3880,8
7150,71,997,23,19,95,3790,6
7150,64,493,29,5,192,4512,8
7150,78,910,21,11,69,1817,11
7151,53,416,11,3,76,3701,13
7151,35,439,6,1,69,1783,12
7152,7,876,23,17,71,4788,4
7152,47,617,9,1,63,1775,3
7152,54,186,20,14,60,4766,14
7156,24,721,20,11,53,2463,4
7159,90,447,5,8,53,2701,4
7160,47,631,23,3,79,2612,10
7162,47,403,6,1,197,3320,9
7162,54,184,2,18,66,4583,12
7163,21,618,4,19,88,3823,3
7165,16,567,11,17,171,2316,5
7165,22,113,12,14,197,3928,12
7165,9,441,16,5,81,3124,8
7165,87,134,8,14,197,4165,7
7166,39,445,26,17,63,4307,6
7166,56,187,25,8,54,2811,1
7166,14,14,27,5,54,4039,2
7166,9,259,26,5,150,2442,13
7167,69,497,15,7,113,1981,2
7170,37,300,13,19,131,1114,4
7171,32,984,10,6,128,4798,14
7172,66,293,22,19,54,4817,10
7173,34,511,26,2,178,1594,6
7173,12,791,17,3,77,2873,2
7174,14,716,23,6,43,1193,2
7174,4,359,15,11,137,2194,11
7174,18,425,3,11,82,1533,4
7174,30,426,6,1,53,2203,10
7174,69,353,7,9,184,4467,14
7175,60,427,3,16,75,3192,13
7175,89,928,5,15,86,3103,13
7177,26,633,28,18,90,2124,3
7177,67,728,23,9,13,2459,7
7177,47,751,23,4,54,2674,5
7179,16,112,16,9,84,1573,10
7179,97,26,12,10,56,2478,3
7179,17,45,8,3,172,4408,12
7179,4,736,29,2,138,4508,3
7181,50,808,19,15,36,1005,2
7183,84,690,12,2,192,1464,1
7186,15,879,10,7,18,2760,9
7187,95,890,5,16,162,1951,8
7188,48,52,18,16,45,4150,12
7189,24,734,23,12,164,1726,2
7189,27,165,17,4,155,2314,4
7190,77,430,29,5,196,1218,1
7190,64,905,29,12,32,3587,4
7191,50,458,18,0,198,3068,13
7192,6,329,23,4,15,3048,11
7193,11,960,23,18,24,2296,3
7193,32,380,22,16,122,2614,12
7194,68,262,6,13,44,4258,8
7195,67,835,5,4,106,3507,11
7195,5,316,5,6,160,1938,14
7195,22,55,22,10,194,4716,12
7196,96,963,23,1,31,3421,3
7196,41,949,3,16,65,3275,1
7198,42,22,18,16,119,4781,4
7199,94,445,7,11,172,3738,4
7199,15,529,26,1,176,4766,6
7202,5,162,14,16,119,2012,3
7202,65,149,16,2,21,3439,5
7203,78,68,12,18,29,3043,5
7204,35,321,16,16,195,3176,14
7207,50,75,8,2,44,1482,12
7208,57,762,5,0,49,3278,3
7208,74,259,4,12,96,4175,6
7208,34,541,18,14,120,3040,12
7211,57,339,28,8,84,2836,3
7212,95,750,11,0,40,2554,4
7213,26,799,20,6,87,2999,11
7214,71,401,11,9,100,2907,12
7215,10,250,16,17,152,1154,7
7216,7,557,1,5,95,4968,5
7216,65,817,6,15,148,2466,7
7217,26,727,11,18,33,2823,12
7218,14,776,24,0,195,2413,7
7218,40,95,7,13,86,1668,7
7219,44,962,19,11,74,4801,2
7220,70,525,22,4,105,4646,2
7220,6,821,16,5,155,1609,5
7221,34,508,4,2,161,4304,10
7222,91,244,6,8,103,3318,2
7223,25,116,12,13,64,2852,2
7223,49,929,25,0,157,4558,11
7224,78,571,5,1,118,2723,8
7224,63,726,14,5,132,1854,12
7224,53,480,22,12,147,2156,12
7225,47,837,5,11,16,3892,9
7225,22,766,28,5,150,3764,3
7227,89,70,29,17,40,2249,8
7227,96,944,6,3,158,1688,7
7229,42,644,22,8,97,4419,1
7229,36,435,7,17,40,3060,4
7230,98,252,8,18,109,2444,12
7232,68,825,4,1,195,1567,12
7233,33,360,17,13,180,4168,10
7233,69,495,13,15,39,2529,6
7235,8,972,16,0,79,4338,11
7236,97,441,13,19,170,1454,12
7236,82,378,15,15,93,3457,4
7237,97,394,7,7,16,4257,5
7237,87,10,2,1,174,3503,6
7237,8,379,26,12,31,4870,3
7240,13,714,25,8,162,1738,1
7240,6,588,25,19,56,1843,9
7241,62,583,3,2,161,1326,2
7245,64,844,11,0,33,4630,7
7247,61,714,28,2,175,1788,10
7249,41,228,4,13,133,4138,10
7251,91,567,20,11,61,1823,10
7251,51,324,15,17,180,1317,5
7252,14,13,23,0,144,1021,11
7253,99,270,21,12,36,2196,4
7255,72,246,11,0,148,1665,4
7255,28,979,21,11,135,2297,13
7257,76,310,5,1,103,2422,1
7257,30,817,2,3,130,2783,2
7258,64,63,29,7,137,3055,13
7259,93,566,22,10,109,4302,10
7259,36,773,8,9,30,4676,9
7261,47,998,26,19,114,1592,3
7261,59,905,27,11,197,2429,6
7262,80,120,6,13,170,1181,13
7262,96,226,2,6,107,2115,12
7263,54,719,29,9,147,2003,9
7263,83,554,22,7,66,2436,5
7263,13,146,22,13,125,3492,10
7264,27,331,6,0,35,3215,14
7265,36,725,5,4,65,2596,10
7266,5,172,15,1,143,3042,7
7270,71,691,27,7,175,1498,1
7270,81,825,23,5,26,3226,5
7272,16,855,2,15,137,3287,14
7273,15,227,18,6,117,1539,6
7274,7,867,14,16,53,4227,13
7274,59,14,22,0,132,3033,6
7276,33,782,26,8,113,2057,5
7277,33,95,6,12,42,1288,9
7278,70,703,7,9,107,1145,8
7278,96,773,4,18,177,3120,11
7279,9,398,5,11,156,4180,13
7279,89,91,16,15,79,1680,10
7279,96,863,21,2,188,3635,1
7280,50,517,23,13,91,2416,13
7281,37,378,12,19,54,2815,7
7281,98,360,16,2,72,2144,4
7282,36,422,4,11,166,1660,2
7282,57,193,3,4,48,2761,1
7283,15,259,16,18,150,4077,7
7283,49,204,11,10,27,3761,12
7283,50,827,19,11,60,2707,1
7284,56,975,3,19,148,2369,1
7284,22,781,23,16,14,4679,2
7285,95,759,26,1,68,4687,3
7285,73,309,27,2,135,4703,1
7286,26,178,26,8,19,1192,9
7286,77,131,5,1,74,3228,13
7286,41,897,1,10,130,1757,12
7287,48,958,6,5,10,3313,14
7288,64,968,12,8,167,4111,5
7288,47,914,21,2,93,1880,1
7290,58,774,23,19,161,3775,6
7292,68,467,18,19,96,4066,8
7292,60,180,4,2,79,2441,10
7292,39,55,9,12,31,3579,1
7293,9,654,23,18,116,1359,2
7294,88,14,18,18,17,3965,13
7295,49,229,19,15,85,4084,1
7295,31,221,20,16,63,1151,3
7295,84,328,8,8,94,1194,1
7296,61,223,2,0,148,3336,5
7296,61,855,5,7,184,1285,13
7296,89,260,16,16,72,4449,2
7296,55,444,19,5,80,1719,4
7297,47,672,22,16,147,2729,2
7298,94,731,20,16,69,4648,12
7298,83,928,24,11,30,1935,13
7299,13,439,1,5,134,2438,12
7300,46,371,27,5,194,4659,1
7301,89,286,17,6,20,2806,11
7301,49,455,4,7,196,3750,1
7301,33,522,12,4,97,3285,7
7301,31,803,23,4,138,2674,1
7302,9,174,11,6,106,3138,10
7302,20,932,16,5,66,1493,7
7303,14,30,3,11,52,4524,14
7304,94,934,15,11,130,4252,14
7305,98,225,18,0,154,2951,13
7306,91,132,9,12,38,3540,11
7307,17,623,18,6,111,4412,12
7308,71,267,5,11,134,2241,4
7308,65,368,15,9,43,1372,12
7309,61,640,4,2,67,1018,7
7310,3,779,8,16,44,1842,3
7310,43,285,2,8,62,3444,14
7311,60,437,10,5,151,3516,8
7312,48,856,5,3,152,4656,1
7313,4,139,25,4,106,3933,14
7314,31,24,17,16,152,4974,10
7315,33,654,23,9,149,4310,2
7315,58,466,2,9,28,4021,6
7315,91,106,5,17,65,1514,8
7318,84,664,28,8,98,3330,11
7319,23,598,6,14,78,4499,14
7319,40,206,5,5,77,1927,10
7319,41,199,1,16,140,2609,5
7319,26,794,5,17,41,3949,5
7323,25,763,25,1,136,1711,5
7323,73,34,20,10,88,4320,5
7323,10,375,4,19,14,4789,1
7323,40,662,12,19,15,4063,5
7324,55,385,8,3,129,2839,4
7326,86,401,28,5,56,3083,6
7327,28,15,10,13,28,3470,6
7329,49,506,4,7,136,4517,6
7331,3,105,12,0,153,1090,10
7332,68,792,4,8,199,4806,8
7332,66,639,28,19,99,2747,3
7333,30,239,5,1,35,3534,1
7334,19,462,13,4,125,2317,10
7335,37,57,12,0,104,2529,11
7336,1,643,22,0,58,4308,5
7336,97,61,11,9,92,4733,6
7337,48,416,11,11,169,2660,12
7341,59,82,21,1,51,2582,10
7343,36,698,1,17,103,3064,10
7344,63,1,20,9,159,1298,3
7345,49,947,18,5,45,4383,12
7345,2,910,22,4,146,2497,3
7345,40,549,29,5,177,1740,6
7347,73,463,15,6,83,4270,5
7347,48,306,6,16,192,2729,11
7347,36,196,22,0,161,3269,2
7348,66,822,19,12,198,3093,5
7349,79,178,21,16,72,3589,14
7349,88,231,17,2,58,3102,12
7349,97,640,14,14,157,2179,14
7350,36,664,4,10,86,3509,1
7352,1,887,7,8,41,1064,2
7353,55,234,18,5,15,4057,4
7354,84,75,9,1,139,4297,5
7354,69,744,9,16,132,4228,11
7362,50,251,3,14,170,2181,8
7363,19,539,14,18,41,3984,6
7363,67,970,3,13,97,3979,1
7363,97,166,11,15,102,2272,10
7364,97,566,25,0,126,2168,14
7364,22,230,19,0,189,4054,10
